88;15;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;0;
96;0;
97;4;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;0;
1;0;
2;11;
3;0;
4;1;
5;1;
6;0;
7;0;
8;0;
9;0;
10;76;
11;125;
12;450;
13;470;
14;458;
15;107;
16;2035;
17;3020;
18;8915;
19;7497;
20;6246;
21;4413;
22;3432;
23;3267;
24;4699;
25;6516;
26;3941;
27;1827;
28;1169;
29;1042;
30;1279;
31;1343;
32;1957;
33;5954;
34;5978;
35;1328;
36;256;
37;868;
38;1063;
39;2396;
40;3624;
41;7079;
42;8029;
43;2891;
44;997;
45;1149;
46;1432;
47;1780;
48;1412;
49;1697;
50;1231;
51;0;
52;0;
53;0;
54;0;
55;748;
56;1808;
57;1627;
58;2;
59;1405;
60;1087;
61;522;
62;223;
63;528;
64;863;
65;525;
66;0;
67;0;
68;0;
69;0;
70;0;
71;152;
72;455;
73;0;
74;0;
75;76;
76;131;
77;0;
78;0;
79;178;
80;386;
81;327;
82;0;
83;0;
84;0;
85;0;
86;0;
87;5;
88;90;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;6;
96;2;
97;61;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;0;
1;0;
2;8;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;9;
12;161;
13;308;
14;285;
15;16;
16;1651;
17;1959;
18;5285;
19;7425;
20;5058;
21;3741;
22;3749;
23;2777;
24;3636;
25;4541;
26;3758;
27;2212;
28;1509;
29;1296;
30;1423;
31;1183;
32;1845;
33;4003;
34;6838;
35;3733;
36;1925;
37;2644;
38;1532;
39;2585;
40;3402;
41;6169;
42;8102;
43;4254;
44;1030;
45;1172;
46;1453;
47;1863;
48;1065;
49;1646;
50;2057;
51;0;
52;0;
53;0;
54;0;
55;1002;
56;1829;
57;2331;
58;57;
59;994;
60;1677;
61;1005;
62;753;
63;726;
64;944;
65;753;
66;0;
67;0;
68;0;
69;0;
70;0;
71;271;
72;586;
73;21;
74;0;
75;105;
76;380;
77;58;
78;3;
79;356;
80;628;
81;423;
82;0;
83;0;
84;0;
85;0;
86;0;
87;40;
88;216;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;65;
96;10;
97;127;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;20;
13;106;
14;119;
15;0;
16;1391;
17;1401;
18;3372;
19;5216;
20;3287;
21;3385;
22;3036;
23;2232;
24;2846;
25;3554;
26;3244;
27;2374;
28;1539;
29;1512;
30;1450;
31;985;
32;1691;
33;2737;
34;5723;
35;6538;
36;4309;
37;4057;
38;2258;
39;2747;
40;3481;
41;5089;
42;7719;
43;5004;
44;1213;
45;1096;
46;1637;
47;1660;
48;1208;
49;1658;
50;3123;
51;234;
52;0;
53;0;
54;783;
55;1310;
56;1668;
57;2916;
58;273;
59;900;
60;1545;
61;1175;
62;947;
63;1368;
64;982;
65;909;
66;0;
67;0;
68;0;
69;0;
70;0;
71;484;
72;854;
73;79;
74;0;
75;1;
76;1199;
77;567;
78;258;
79;405;
80;586;
81;455;
82;0;
83;0;
84;0;
85;0;
86;0;
87;93;
88;248;
89;0;
90;0;
91;0;
92;7;
93;3;
94;0;
95;87;
96;49;
97;230;
98;0;
99;0;
100;0;
101;0;
102;0;
103;1;
104;35;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;16;
13;3;
14;0;
15;0;
16;1195;
17;1041;
18;2646;
19;3231;
20;1512;
21;2895;
22;1971;
23;1583;
24;2190;
25;2712;
26;2721;
27;2299;
28;1510;
29;1579;
30;1560;
31;860;
32;1621;
33;2268;
34;5388;
35;7105;
36;6959;
37;5405;
38;3896;
39;3304;
40;3648;
41;4456;
42;7343;
43;5506;
44;1417;
45;1048;
46;1392;
47;1702;
48;1198;
49;1528;
50;2758;
51;1026;
52;0;
53;0;
54;1013;
55;1411;
56;1665;
57;3014;
58;448;
59;612;
60;2186;
61;1117;
62;1480;
63;1683;
64;1163;
65;942;
66;18;
67;0;
68;0;
69;0;
70;0;
71;594;
72;1032;
73;499;
74;0;
75;0;
76;901;
77;1185;
78;472;
79;377;
80;583;
81;444;
82;0;
83;0;
84;0;
85;0;
86;0;
87;139;
88;248;
89;0;
90;0;
91;0;
92;105;
93;110;
94;9;
95;128;
96;62;
97;357;
98;0;
99;0;
100;0;
101;0;
102;0;
103;39;
104;83;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;54;
112;0;
113;3;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;14;
13;5;
14;0;
15;0;
16;1003;
17;833;
18;2153;
19;2384;
20;1480;
21;1891;
22;1234;
23;821;
24;1543;
25;2114;
26;2266;
27;2086;
28;1535;
29;1435;
30;1592;
31;722;
32;1548;
33;2017;
34;4966;
35;6497;
36;7738;
37;6876;
38;4897;
39;3607;
40;3910;
41;4239;
42;5910;
43;5627;
44;1992;
45;1120;
46;1325;
47;1813;
48;1271;
49;1381;
50;2479;
51;1715;
52;5;
53;32;
54;1506;
55;1849;
56;1603;
57;3142;
58;1648;
59;602;
60;2239;
61;1111;
62;1601;
63;1903;
64;1140;
65;894;
66;148;
67;0;
68;0;
69;0;
70;0;
71;731;
72;1220;
73;566;
74;0;
75;0;
76;755;
77;1647;
78;833;
79;318;
80;541;
81;425;
82;0;
83;0;
84;0;
85;0;
86;0;
87;231;
88;321;
89;0;
90;0;
91;0;
92;50;
93;215;
94;11;
95;268;
96;296;
97;464;
98;0;
99;0;
100;0;
101;0;
102;0;
103;45;
104;140;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;74;
112;0;
113;55;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;16;
13;3;
14;0;
15;0;
16;840;
17;709;
18;1762;
19;1809;
20;1372;
21;970;
22;362;
23;91;
24;1042;
25;1611;
26;1949;
27;1851;
28;1536;
29;1279;
30;1563;
31;650;
32;1529;
33;1820;
34;4619;
35;5977;
36;8367;
37;7674;
38;6062;
39;4105;
40;3875;
41;4295;
42;5324;
43;5202;
44;2503;
45;1180;
46;1501;
47;1674;
48;1352;
49;1372;
50;2222;
51;1949;
52;37;
53;429;
54;1566;
55;2145;
56;1923;
57;2913;
58;1983;
59;1080;
60;2108;
61;1055;
62;1398;
63;2112;
64;667;
65;811;
66;276;
67;174;
68;0;
69;0;
70;324;
71;745;
72;1236;
73;832;
74;0;
75;0;
76;558;
77;1415;
78;1071;
79;532;
80;897;
81;378;
82;15;
83;0;
84;0;
85;0;
86;0;
87;321;
88;356;
89;0;
90;0;
91;0;
92;165;
93;919;
94;261;
95;326;
96;514;
97;542;
98;1;
99;0;
100;0;
101;0;
102;0;
103;82;
104;227;
105;0;
106;0;
107;0;
108;0;
109;4;
110;0;
111;81;
112;14;
113;122;
114;0;
115;0;
116;0;
117;0;
118;0;
119;4;
120;31;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;1;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;4;
12;14;
13;1;
14;0;
15;0;
16;723;
17;604;
18;1518;
19;1415;
20;1096;
21;193;
22;3;
23;2;
24;652;
25;1262;
26;1702;
27;1678;
28;1504;
29;1139;
30;1515;
31;603;
32;1451;
33;1709;
34;4300;
35;5403;
36;9059;
37;7951;
38;6188;
39;4203;
40;3975;
41;4391;
42;4986;
43;5074;
44;2120;
45;1323;
46;1583;
47;1625;
48;1451;
49;1343;
50;2039;
51;2003;
52;37;
53;1070;
54;2219;
55;1522;
56;2140;
57;2760;
58;2121;
59;1161;
60;2885;
61;1064;
62;1269;
63;2182;
64;749;
65;758;
66;347;
67;454;
68;0;
69;0;
70;527;
71;1345;
72;1205;
73;955;
74;0;
75;0;
76;447;
77;1063;
78;1264;
79;747;
80;921;
81;446;
82;33;
83;0;
84;0;
85;0;
86;0;
87;435;
88;450;
89;0;
90;0;
91;0;
92;85;
93;1441;
94;542;
95;313;
96;503;
97;521;
98;7;
99;0;
100;0;
101;0;
102;0;
103;119;
104;223;
105;0;
106;0;
107;0;
108;0;
109;91;
110;4;
111;101;
112;38;
113;174;
114;0;
115;0;
116;0;
117;0;
118;0;
119;34;
120;52;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;39;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;3;
11;4;
12;11;
13;1;
14;0;
15;0;
16;618;
17;525;
18;1335;
19;1129;
20;765;
21;0;
22;3;
23;1;
24;328;
25;1031;
26;1477;
27;1533;
28;1441;
29;1055;
30;1420;
31;579;
32;1443;
33;1613;
34;4068;
35;4993;
36;9575;
37;7545;
38;5900;
39;4117;
40;4136;
41;4479;
42;4296;
43;5058;
44;2084;
45;1404;
46;1669;
47;1515;
48;1499;
49;1390;
50;1875;
51;2042;
52;37;
53;1759;
54;3017;
55;1665;
56;2217;
57;2551;
58;2685;
59;1110;
60;3114;
61;1085;
62;1315;
63;1998;
64;823;
65;706;
66;396;
67;677;
68;0;
69;0;
70;489;
71;1363;
72;1111;
73;1136;
74;11;
75;0;
76;497;
77;1058;
78;1260;
79;1243;
80;961;
81;504;
82;48;
83;0;
84;0;
85;0;
86;0;
87;497;
88;608;
89;0;
90;0;
91;0;
92;8;
93;1566;
94;752;
95;304;
96;492;
97;455;
98;27;
99;0;
100;0;
101;0;
102;0;
103;143;
104;219;
105;0;
106;0;
107;0;
108;0;
109;186;
110;39;
111;111;
112;52;
113;225;
114;4;
115;0;
116;0;
117;0;
118;0;
119;45;
120;76;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;63;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;2;
10;4;
11;9;
12;4;
13;0;
14;0;
15;0;
16;519;
17;465;
18;1219;
19;945;
20;533;
21;0;
22;3;
23;1;
24;161;
25;855;
26;1332;
27;1440;
28;1392;
29;985;
30;1382;
31;527;
32;1496;
33;1613;
34;3931;
35;4812;
36;9743;
37;6805;
38;6090;
39;4039;
40;4139;
41;4524;
42;4045;
43;4878;
44;2164;
45;1496;
46;1642;
47;1469;
48;1483;
49;1350;
50;1749;
51;2053;
52;38;
53;2567;
54;3171;
55;1746;
56;2101;
57;2239;
58;2873;
59;1219;
60;3216;
61;1141;
62;1463;
63;1923;
64;914;
65;738;
66;430;
67;838;
68;0;
69;0;
70;485;
71;1399;
72;1268;
73;1488;
74;12;
75;0;
76;410;
77;1146;
78;1248;
79;1543;
80;957;
81;491;
82;61;
83;0;
84;0;
85;0;
86;0;
87;537;
88;706;
89;0;
90;0;
91;0;
92;1;
93;1570;
94;885;
95;313;
96;467;
97;457;
98;31;
99;0;
100;0;
101;0;
102;0;
103;172;
104;182;
105;0;
106;0;
107;0;
108;0;
109;173;
110;52;
111;111;
112;93;
113;237;
114;12;
115;0;
116;0;
117;0;
118;0;
119;46;
120;125;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;74;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;0;
8;4;
9;3;
10;4;
11;4;
12;4;
13;0;
14;0;
15;0;
16;454;
17;429;
18;1166;
19;856;
20;447;
21;0;
22;3;
23;1;
24;99;
25;746;
26;1235;
27;1360;
28;1350;
29;966;
30;1321;
31;498;
32;1577;
33;1594;
34;3846;
35;4724;
36;9408;
37;6340;
38;6185;
39;3945;
40;4067;
41;4543;
42;3837;
43;4704;
44;2212;
45;1545;
46;1657;
47;1466;
48;1445;
49;1357;
50;1666;
51;2028;
52;247;
53;3117;
54;3196;
55;1876;
56;2071;
57;2034;
58;3059;
59;1399;
60;3214;
61;1141;
62;1568;
63;1818;
64;959;
65;757;
66;429;
67;992;
68;0;
69;0;
70;587;
71;1350;
72;1327;
73;1745;
74;12;
75;0;
76;374;
77;1175;
78;1276;
79;1769;
80;958;
81;495;
82;90;
83;0;
84;0;
85;0;
86;0;
87;560;
88;767;
89;0;
90;0;
91;0;
92;1;
93;1653;
94;926;
95;319;
96;375;
97;457;
98;39;
99;0;
100;0;
101;0;
102;0;
103;216;
104;190;
105;0;
106;0;
107;0;
108;0;
109;168;
110;57;
111;115;
112;195;
113;226;
114;25;
115;0;
116;0;
117;0;
118;0;
119;46;
120;128;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;74;
0;0;
1;0;
2;0;
3;0;
4;0;
5;0;
6;0;
7;2;
8;4;
9;2;
10;7;
11;1;
12;3;
13;0;
14;0;
15;0;
16;416;
17;417;
18;1161;
19;830;
20;436;
21;0;
22;3;
23;1;
24;95;
25;721;
26;1195;
27;1321;
28;1331;
29;949;
30;1349;
31;463;
32;1613;
33;1635;
34;3843;
35;4634;
36;8900;
37;6287;
38;6191;
39;3925;
40;4017;
41;4533;
42;3805;
43;4617;
44;2247;
45;1589;
46;1668;
47;1476;
48;1461;
49;1343;
50;1581;
51;2085;
52;622;
53;3241;
54;3180;
55;1890;
56;2040;
57;2036;
58;3125;
59;1483;
60;3194;
61;1174;
62;1560;
63;1851;
64;963;
65;746;
66;426;
67;1041;
68;0;
69;0;
70;647;
71;1340;
72;1336;
73;1766;
74;12;
75;0;
76;362;
77;1154;
78;1295;
79;1807;
80;969;
81;507;
82;97;
83;0;
84;0;
85;0;
86;0;
87;573;
88;772;
89;4;
90;0;
91;0;
92;1;
93;1685;
94;953;
95;307;
96;359;
97;457;
98;49;
99;0;
100;0;
101;0;
102;0;
103;214;
104;218;
105;0;
106;0;
107;0;
108;0;
109;166;
110;59;
111;120;
112;203;
113;219;
114;34;
115;0;
116;0;
117;0;
118;0;
119;49;
120;130;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;75;
0;630;
1;468;
2;380;
3;174;
4;293;
5;197;
6;172;
7;177;
8;4195;
9;2617;
10;1021;
11;738;
12;753;
13;1060;
14;2609;
15;3232;
16;8010;
17;703;
18;89;
19;21;
20;19;
21;68;
22;257;
23;10237;
24;31643;
25;0;
26;0;
27;0;
28;0;
29;0;
30;0;
31;21202;
32;6012;
33;0;
34;0;
35;0;
36;0;
37;0;
38;0;
39;13091;
40;3136;
41;1;
42;0;
43;0;
44;0;
45;0;
46;0;
47;5659;
48;2785;
49;0;
50;0;
51;0;
52;0;
53;0;
54;0;
55;627;
56;161;
57;0;
58;0;
59;0;
60;0;
61;0;
62;0;
63;1760;
64;365;
65;0;
66;0;
67;0;
68;0;
69;0;
70;0;
71;19;
72;1;
73;0;
74;0;
75;0;
76;0;
77;0;
78;0;
79;86;
80;0;
81;0;
82;0;
83;0;
84;0;
85;0;
86;0;
87;0;
88;0;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;0;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;573;
1;298;
2;200;
3;185;
4;215;
5;314;
6;558;
7;2261;
8;457;
9;1652;
10;1674;
11;1453;
12;1230;
13;2041;
14;1615;
15;1781;
16;1682;
17;431;
18;283;
19;149;
20;108;
21;212;
22;2747;
23;28999;
24;9045;
25;1037;
26;189;
27;54;
28;64;
29;160;
30;6840;
31;20822;
32;2006;
33;291;
34;37;
35;44;
36;26;
37;1;
38;739;
39;15240;
40;1178;
41;1;
42;0;
43;0;
44;0;
45;0;
46;0;
47;9591;
48;311;
49;0;
50;0;
51;0;
52;0;
53;0;
54;3;
55;793;
56;150;
57;0;
58;0;
59;0;
60;0;
61;0;
62;0;
63;4214;
64;0;
65;0;
66;0;
67;0;
68;0;
69;0;
70;0;
71;26;
72;2;
73;0;
74;0;
75;0;
76;0;
77;0;
78;0;
79;686;
80;0;
81;0;
82;0;
83;0;
84;0;
85;0;
86;0;
87;0;
88;0;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;0;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;659;
1;450;
2;358;
3;337;
4;338;
5;492;
6;1438;
7;87;
8;1;
9;598;
10;1263;
11;1509;
12;1624;
13;498;
14;51;
15;509;
16;1683;
17;705;
18;392;
19;369;
20;562;
21;1895;
22;11573;
23;18399;
24;5716;
25;2762;
26;1629;
27;716;
28;997;
29;4727;
30;16185;
31;6617;
32;1180;
33;623;
34;374;
35;141;
36;58;
37;662;
38;8840;
39;8367;
40;1460;
41;38;
42;0;
43;0;
44;0;
45;0;
46;2941;
47;7482;
48;513;
49;1;
50;0;
51;0;
52;0;
53;57;
54;0;
55;1089;
56;243;
57;0;
58;0;
59;0;
60;0;
61;0;
62;80;
63;3995;
64;0;
65;0;
66;0;
67;0;
68;0;
69;0;
70;0;
71;45;
72;0;
73;0;
74;0;
75;0;
76;0;
77;0;
78;0;
79;1340;
80;0;
81;0;
82;0;
83;0;
84;0;
85;0;
86;0;
87;0;
88;0;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;0;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;475;
1;448;
2;363;
3;251;
4;357;
5;777;
6;221;
7;0;
8;0;
9;11;
10;358;
11;476;
12;77;
13;15;
14;0;
15;108;
16;1442;
17;801;
18;636;
19;782;
20;1264;
21;5107;
22;14750;
23;9865;
24;4375;
25;3485;
26;3352;
27;2621;
28;4140;
29;9304;
30;9946;
31;3233;
32;1138;
33;691;
34;387;
35;218;
36;682;
37;2400;
38;11283;
39;5190;
40;1634;
41;525;
42;13;
43;20;
44;0;
45;49;
46;7555;
47;4309;
48;809;
49;282;
50;228;
51;32;
52;143;
53;7;
54;120;
55;1463;
56;343;
57;1;
58;0;
59;0;
60;0;
61;0;
62;2121;
63;1849;
64;3;
65;0;
66;0;
67;0;
68;0;
69;0;
70;0;
71;80;
72;21;
73;0;
74;0;
75;0;
76;0;
77;0;
78;1289;
79;742;
80;0;
81;0;
82;0;
83;0;
84;0;
85;0;
86;0;
87;0;
88;0;
89;0;
90;0;
91;0;
92;0;
93;0;
94;0;
95;1;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;254;
1;343;
2;219;
3;116;
4;375;
5;167;
6;0;
7;0;
8;0;
9;0;
10;0;
11;42;
12;3;
13;0;
14;0;
15;0;
16;1442;
17;955;
18;958;
19;1206;
20;3214;
21;8337;
22;10142;
23;5834;
24;3626;
25;3132;
26;3768;
27;3910;
28;6131;
29;8525;
30;4578;
31;2315;
32;979;
33;750;
34;434;
35;589;
36;1291;
37;5096;
38;11806;
39;3818;
40;1953;
41;1493;
42;700;
43;72;
44;179;
45;3437;
46;6485;
47;3672;
48;1003;
49;608;
50;369;
51;109;
52;15;
53;446;
54;227;
55;1620;
56;438;
57;1;
58;0;
59;0;
60;0;
61;0;
62;2860;
63;1423;
64;148;
65;0;
66;31;
67;52;
68;0;
69;0;
70;0;
71;196;
72;103;
73;0;
74;0;
75;0;
76;0;
77;0;
78;2105;
79;507;
80;0;
81;0;
82;0;
83;0;
84;0;
85;0;
86;0;
87;0;
88;0;
89;0;
90;0;
91;0;
92;0;
93;0;
94;61;
95;0;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;65;
1;173;
2;101;
3;47;
4;26;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;0;
13;0;
14;0;
15;0;
16;1372;
17;1167;
18;1072;
19;1715;
20;4015;
21;8620;
22;5156;
23;4019;
24;3251;
25;3392;
26;3705;
27;4538;
28;5582;
29;4214;
30;3498;
31;1767;
32;1260;
33;896;
34;627;
35;1118;
36;3482;
37;7067;
38;11180;
39;3513;
40;1962;
41;1775;
42;1404;
43;595;
44;2217;
45;7650;
46;3133;
47;2864;
48;931;
49;615;
50;241;
51;382;
52;150;
53;723;
54;923;
55;1625;
56;691;
57;187;
58;0;
59;0;
60;0;
61;487;
62;3165;
63;1865;
64;293;
65;285;
66;190;
67;81;
68;0;
69;0;
70;0;
71;261;
72;275;
73;0;
74;0;
75;0;
76;0;
77;1;
78;2437;
79;301;
80;0;
81;0;
82;0;
83;0;
84;0;
85;0;
86;0;
87;39;
88;6;
89;0;
90;0;
91;0;
92;0;
93;0;
94;215;
95;61;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;4;
1;6;
2;7;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;0;
13;0;
14;0;
15;2;
16;1273;
17;1290;
18;1111;
19;2135;
20;3696;
21;5197;
22;3221;
23;2897;
24;2893;
25;3044;
26;3607;
27;3671;
28;3467;
29;3010;
30;2751;
31;1359;
32;1423;
33;873;
34;973;
35;2181;
36;4301;
37;10842;
38;9718;
39;3640;
40;2105;
41;2722;
42;1645;
43;2478;
44;5247;
45;6246;
46;2184;
47;2154;
48;820;
49;673;
50;421;
51;309;
52;1393;
53;95;
54;1467;
55;1541;
56;1076;
57;627;
58;22;
59;0;
60;0;
61;1955;
62;2584;
63;2435;
64;570;
65;702;
66;119;
67;87;
68;0;
69;0;
70;0;
71;443;
72;300;
73;0;
74;0;
75;0;
76;0;
77;430;
78;2329;
79;324;
80;32;
81;29;
82;47;
83;35;
84;0;
85;0;
86;0;
87;71;
88;58;
89;0;
90;0;
91;0;
92;0;
93;0;
94;223;
95;78;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;0;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;3;
1;5;
2;7;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;0;
13;0;
14;0;
15;4;
16;1201;
17;1206;
18;1211;
19;2465;
20;3517;
21;3263;
22;2293;
23;1932;
24;2480;
25;3100;
26;3647;
27;3213;
28;2931;
29;2347;
30;2285;
31;1083;
32;1412;
33;993;
34;1219;
35;3410;
36;4596;
37;10975;
38;8993;
39;3994;
40;2552;
41;2645;
42;2065;
43;3901;
44;5955;
45;4404;
46;2001;
47;2162;
48;613;
49;697;
50;718;
51;338;
52;2098;
53;37;
54;1960;
55;1456;
56;1156;
57;1254;
58;47;
59;9;
60;1;
61;2577;
62;2147;
63;2352;
64;932;
65;686;
66;199;
67;0;
68;0;
69;0;
70;0;
71;617;
72;383;
73;0;
74;0;
75;0;
76;0;
77;979;
78;2144;
79;368;
80;217;
81;320;
82;85;
83;0;
84;0;
85;0;
86;0;
87;142;
88;178;
89;0;
90;0;
91;0;
92;0;
93;106;
94;232;
95;144;
96;0;
97;0;
98;0;
99;0;
100;0;
101;0;
102;0;
103;6;
104;0;
105;0;
106;0;
107;0;
108;0;
109;0;
110;0;
111;0;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;7;
1;1;
2;7;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;0;
13;0;
14;0;
15;4;
16;1093;
17;1066;
18;1297;
19;2547;
20;3112;
21;2042;
22;1411;
23;1026;
24;2004;
25;2878;
26;2762;
27;2460;
28;2430;
29;1906;
30;1989;
31;869;
32;1368;
33;1162;
34;1478;
35;3987;
36;5734;
37;10404;
38;8285;
39;4148;
40;2739;
41;2305;
42;3640;
43;4907;
44;5929;
45;3086;
46;1933;
47;2186;
48;991;
49;746;
50;904;
51;804;
52;1814;
53;240;
54;2489;
55;1808;
56;1394;
57;2347;
58;107;
59;49;
60;374;
61;2712;
62;1626;
63;2338;
64;893;
65;401;
66;335;
67;0;
68;0;
69;0;
70;155;
71;703;
72;647;
73;40;
74;0;
75;0;
76;0;
77;854;
78;1953;
79;457;
80;312;
81;742;
82;133;
83;0;
84;0;
85;0;
86;0;
87;203;
88;256;
89;0;
90;0;
91;0;
92;0;
93;841;
94;471;
95;109;
96;0;
97;55;
98;12;
99;0;
100;0;
101;0;
102;0;
103;45;
104;38;
105;0;
106;0;
107;0;
108;0;
109;0;
110;1;
111;67;
112;0;
113;0;
114;0;
115;0;
116;0;
117;0;
118;0;
119;0;
120;0;
121;0;
122;0;
123;0;
124;0;
125;0;
126;0;
127;0;
0;5;
1;1;
2;7;
3;0;
4;0;
5;0;
6;0;
7;0;
8;0;
9;0;
10;0;
11;0;
12;0;
13;0;
14;3;
15;3;
16;1008;
17;876;
18;1363;
19;2315;
20;2682;
21;1302;
22;476;
23;260;
24;1515;
25;2005;
26;2298;
27;2138;
28;2051;
29;1582;
30;1789;
31;732;
32;1310;
33;1326;
34;1774;
35;3794;
36;6879;
37;9703;
38;8032;
39;4475;
40;3092;
41;3420;
42;4387;
43;5559;
44;5801;
45;2199;
46;1881;
